Member State,Member State Code,Category,Year,Month,Thousand tonnes
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,May,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,June,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,July,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,August,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,September,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,October,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,November,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,December,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,January,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,February,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,March,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,April,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,May,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,June,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,July,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,August,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,September,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,October,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,November,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,December,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,January,0.02
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,February,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,March,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,April,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,May,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,June,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,July,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,August,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,September,0.02
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,October,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,November,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,December,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,January,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,February,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,March,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,April,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,May,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,June,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,July,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,August,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,September,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,October,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,November,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,December,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,January,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,February,0.12
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,March,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,April,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,May,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,June,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,July,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,August,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,September,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,October,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,November,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,December,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,January,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,February,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,March,0.12
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,April,0.13
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,May,0.14
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,June,0.12
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,July,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,August,0.02
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,September,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,October,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,November,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,December,0.10
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,January,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,February,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,March,0.11
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,April,0.11
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,May,0.11
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,June,0.09
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,July,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,August,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,September,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,October,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,November,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,December,0.43
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,January,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,February,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,March,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,April,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,May,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,June,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,July,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,August,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,September,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,October,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,November,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,December,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,January,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,February,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,March,0.05
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,April,0.07
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,May,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,June,0.04
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,July,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,August,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,September,0.03
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,October,0.06
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,November,0.08
Greece,EL,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,December,0.09
