Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2017,35,Denmark,BUTTER,28/08/2017,03/09/2017,495.52,DNK
2017,35,Germany,BUTTER,28/08/2017,03/09/2017,696,DEU
2017,35,Estonia,BUTTER,28/08/2017,03/09/2017,664.9,EST
2017,35,Ireland,BUTTER,28/08/2017,03/09/2017,616.96,IRL
2017,35,France,BUTTER,28/08/2017,03/09/2017,690.4,FRA
2017,35,Italy,BUTTER,28/08/2017,03/09/2017,645,ITA
2017,35,Latvia,BUTTER,28/08/2017,03/09/2017,568,LVA
2017,35,Netherlands,BUTTER,28/08/2017,03/09/2017,695,NLD
2017,34,Belgium,BUTTER,21/08/2017,27/08/2017,659.53,BEL
2017,34,Czechia,BUTTER,21/08/2017,27/08/2017,549.57,CZE
2017,34,Denmark,BUTTER,21/08/2017,27/08/2017,492.21,DNK
2017,34,Germany,BUTTER,21/08/2017,27/08/2017,696,DEU
2017,34,Estonia,BUTTER,21/08/2017,27/08/2017,661.5,EST
2017,34,Ireland,BUTTER,21/08/2017,27/08/2017,591.75,IRL
2017,34,Spain,BUTTER,21/08/2017,27/08/2017,528.39,ESP
2017,34,France,BUTTER,21/08/2017,27/08/2017,630.2,FRA
2017,34,Italy,BUTTER,21/08/2017,27/08/2017,619,ITA
2017,34,Latvia,BUTTER,21/08/2017,27/08/2017,535,LVA
2017,34,Netherlands,BUTTER,21/08/2017,27/08/2017,685,NLD
2017,33,Belgium,BUTTER,14/08/2017,20/08/2017,646.04,BEL
2017,33,Czechia,BUTTER,14/08/2017,20/08/2017,555.38,CZE
2017,33,Denmark,BUTTER,14/08/2017,20/08/2017,492.3,DNK
2017,33,Germany,BUTTER,14/08/2017,20/08/2017,679,DEU
2017,33,Estonia,BUTTER,14/08/2017,20/08/2017,554.37,EST
2017,33,Ireland,BUTTER,14/08/2017,20/08/2017,591.75,IRL
2017,33,Spain,BUTTER,14/08/2017,20/08/2017,531.25,ESP
2017,33,France,BUTTER,14/08/2017,20/08/2017,624.9,FRA
2017,33,Italy,BUTTER,14/08/2017,20/08/2017,619,ITA
2017,33,Latvia,BUTTER,14/08/2017,20/08/2017,549,LVA
2017,33,Netherlands,BUTTER,14/08/2017,20/08/2017,680,NLD
2017,32,Belgium,BUTTER,07/08/2017,13/08/2017,638.09,BEL
2017,32,Czechia,BUTTER,07/08/2017,13/08/2017,528.24,CZE
2017,32,Denmark,BUTTER,07/08/2017,13/08/2017,492.19,DNK
2017,32,Germany,BUTTER,07/08/2017,13/08/2017,641,DEU
2017,32,Estonia,BUTTER,07/08/2017,13/08/2017,632.96,EST
2017,32,Ireland,BUTTER,07/08/2017,13/08/2017,591.75,IRL
2017,32,Spain,BUTTER,07/08/2017,13/08/2017,523.37,ESP
2017,32,France,BUTTER,07/08/2017,13/08/2017,618.4,FRA
