Member State,Member State Code,Category,Year,Month,Thousand tonnes
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,January,3.40
Sweden,SE,Total raw cow's milk delivered to dairies,2004,January,276.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,February,3.20
Sweden,SE,Total raw cow's milk delivered to dairies,2004,February,263.60
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,March,4.40
Sweden,SE,Total raw cow's milk delivered to dairies,2004,March,286.10
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,April,3.40
Sweden,SE,Total raw cow's milk delivered to dairies,2004,April,281.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,May,4.30
Sweden,SE,Total raw cow's milk delivered to dairies,2004,May,288.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,June,3.50
Sweden,SE,Total raw cow's milk delivered to dairies,2004,June,273.30
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,July,3.50
Sweden,SE,Total raw cow's milk delivered to dairies,2004,July,271.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,August,3.10
Sweden,SE,Total raw cow's milk delivered to dairies,2004,August,265.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,September,2.90
Sweden,SE,Total raw cow's milk delivered to dairies,2004,September,253.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,October,3.00
Sweden,SE,Total raw cow's milk delivered to dairies,2004,October,255.50
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,November,3.10
Sweden,SE,Total raw cow's milk delivered to dairies,2004,November,250.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,December,2.80
Sweden,SE,Total raw cow's milk delivered to dairies,2004,December,265.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,January,2.70
Sweden,SE,Total raw cow's milk delivered to dairies,2003,January,271.30
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,February,2.30
Sweden,SE,Total raw cow's milk delivered to dairies,2003,February,250.80
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,March,2.90
Sweden,SE,Total raw cow's milk delivered to dairies,2003,March,283.90
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,April,2.90
Sweden,SE,Total raw cow's milk delivered to dairies,2003,April,279.90
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,May,3.00
Sweden,SE,Total raw cow's milk delivered to dairies,2003,May,287.50
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,June,2.30
Sweden,SE,Total raw cow's milk delivered to dairies,2003,June,270.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,July,2.40
Sweden,SE,Total raw cow's milk delivered to dairies,2003,July,266.10
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,August,2.20
Sweden,SE,Total raw cow's milk delivered to dairies,2003,August,265.90
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,September,2.50
Sweden,SE,Total raw cow's milk delivered to dairies,2003,September,254.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,October,2.40
Sweden,SE,Total raw cow's milk delivered to dairies,2003,October,256.50
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,November,2.30
Sweden,SE,Total raw cow's milk delivered to dairies,2003,November,251.50
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,December,2.40
Sweden,SE,Total raw cow's milk delivered to dairies,2003,December,267.90
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,January,3.40
Sweden,SE,Total raw cow's milk delivered to dairies,2002,January,282.30
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,February,3.00
Sweden,SE,Total raw cow's milk delivered to dairies,2002,February,259.80
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,March,3.10
Sweden,SE,Total raw cow's milk delivered to dairies,2002,March,288.80
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,April,3.60
Sweden,SE,Total raw cow's milk delivered to dairies,2002,April,283.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,May,3.60
Sweden,SE,Total raw cow's milk delivered to dairies,2002,May,292.60
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,June,9.70
Sweden,SE,Total raw cow's milk delivered to dairies,2002,June,272.80
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,July,2.80
Sweden,SE,Total raw cow's milk delivered to dairies,2002,July,270.60
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,August,2.50
Sweden,SE,Total raw cow's milk delivered to dairies,2002,August,263.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,September,2.40
Sweden,SE,Total raw cow's milk delivered to dairies,2002,September,250.80
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,October,2.80
Sweden,SE,Total raw cow's milk delivered to dairies,2002,October,251.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,November,2.70
Sweden,SE,Total raw cow's milk delivered to dairies,2002,November,247.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,December,2.30
Sweden,SE,Total raw cow's milk delivered to dairies,2002,December,263.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,January,3.40
Sweden,SE,Total raw cow's milk delivered to dairies,2001,January,283.10
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,February,3.10
Sweden,SE,Total raw cow's milk delivered to dairies,2001,February,257.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,March,3.60
Sweden,SE,Total raw cow's milk delivered to dairies,2001,March,287.90
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,April,3.80
Sweden,SE,Total raw cow's milk delivered to dairies,2001,April,284.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,May,3.80
Sweden,SE,Total raw cow's milk delivered to dairies,2001,May,295.30
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,June,3.40
Sweden,SE,Total raw cow's milk delivered to dairies,2001,June,281.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,July,3.20
Sweden,SE,Total raw cow's milk delivered to dairies,2001,July,277.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,August,3.00
Sweden,SE,Total raw cow's milk delivered to dairies,2001,August,272.60
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,September,2.70
Sweden,SE,Total raw cow's milk delivered to dairies,2001,September,257.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,October,2.90
Sweden,SE,Total raw cow's milk delivered to dairies,2001,October,262.10
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,November,1.60
Sweden,SE,Total raw cow's milk delivered to dairies,2001,November,257.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,December,2.60
Sweden,SE,Total raw cow's milk delivered to dairies,2001,December,274.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,January,4.60
Sweden,SE,Total raw cow's milk delivered to dairies,2000,January,280.10
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,February,4.00
Sweden,SE,Total raw cow's milk delivered to dairies,2000,February,266.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,March,4.30
Sweden,SE,Total raw cow's milk delivered to dairies,2000,March,287.60
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,April,4.50
Sweden,SE,Total raw cow's milk delivered to dairies,2000,April,283.00
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,May,3.90
Sweden,SE,Total raw cow's milk delivered to dairies,2000,May,295.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,June,3.00
Sweden,SE,Total raw cow's milk delivered to dairies,2000,June,278.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,July,3.30
Sweden,SE,Total raw cow's milk delivered to dairies,2000,July,276.80
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,August,2.70
Sweden,SE,Total raw cow's milk delivered to dairies,2000,August,272.10
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,September,2.50
Sweden,SE,Total raw cow's milk delivered to dairies,2000,September,259.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,October,3.00
Sweden,SE,Total raw cow's milk delivered to dairies,2000,October,262.60
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,November,3.10
Sweden,SE,Total raw cow's milk delivered to dairies,2000,November,259.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,December,2.60
Sweden,SE,Total raw cow's milk delivered to dairies,2000,December,275.80
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,January,0.19
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,January,49.13
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,February,0.16
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,February,45.88
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,March,0.21
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,March,51.84
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,April,0.18
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,April,50.63
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,May,0.14
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,May,51.91
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,June,0.16
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,June,48.44
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,July,0.15
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,July,48.78
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,August,0.15
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,August,47.59
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,September,0.20
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,September,44.67
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,October,0.23
Slovenia,SI,Total raw cow's milk delivered to dairies,2022,October,45.75
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,January,0.17
Slovenia,SI,Total raw cow's milk delivered to dairies,2021,January,48.87
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,February,0.18
Slovenia,SI,Total raw cow's milk delivered to dairies,2021,February,45.73
Slovenia,SI,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,March,0.18
